"Step","devout-sweep-13 - test_env/eps_reward","devout-sweep-13 - test_env/eps_reward__MIN","devout-sweep-13 - test_env/eps_reward__MAX","fine-sweep-7 - test_env/eps_reward","fine-sweep-7 - test_env/eps_reward__MIN","fine-sweep-7 - test_env/eps_reward__MAX","dry-sweep-3 - test_env/eps_reward","dry-sweep-3 - test_env/eps_reward__MIN","dry-sweep-3 - test_env/eps_reward__MAX"
"14407","0.62875","0.62875","0.62875","0","0","0","0.62875","0.62875","0.62875"
"14408","0.71875","0.71875","0.71875","0.69625","0.69625","0.69625","0.71875","0.71875","0.71875"
"14409","0.74125","0.74125","0.74125","0.71875","0.71875","0.71875","0.74125","0.74125","0.74125"
"14410","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.775","0.775","0.775"
"14411","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.6737500000000001"
"14412","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.55","0.55","0.55","0.55","0.55","0.55"
"14413","0.775","0.775","0.775","0.82","0.82","0.82","0","0","0"
"14414","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"14415","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.39249999999999996","0.39249999999999996","0.39249999999999996"
"14416","0.7975","0.7975","0.7975","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125"
"14417","0.73","0.73","0.73","0.73","0.73","0.73","0.685","0.685","0.685"
"14418","0.685","0.685","0.685","0.73","0.73","0.73","0.7525","0.7525","0.7525"
"14419","0.5725","0.5725","0.5725","0.595","0.595","0.595","0","0","0"
"14420","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.74125","0.74125","0.74125","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"14421","0.595","0.595","0.595","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0"
"14422","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"14423","0.65125","0.65125","0.65125","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0"
"14424","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875","0","0","0"
"14425","0.62875","0.62875","0.62875","0.595","0.595","0.595","0.62875","0.62875","0.62875"
"14426","0.62875","0.62875","0.62875","0.62875","0.62875","0.62875","0.62875","0.62875","0.62875"
"14427","0","0","0","0.74125","0.74125","0.74125","0","0","0"
"14428","0.69625","0.69625","0.69625","0.71875","0.71875","0.71875","0.685","0.685","0.685"
"14429","0","0","0","0","0","0","0","0","0"
"14430","0.685","0.685","0.685","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075"
"14431","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125"
"14432","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"14433","0.65125","0.65125","0.65125","0.7075","0.7075","0.7075","0.65125","0.65125","0.65125"
"14434","0.71875","0.71875","0.71875","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.73","0.73","0.73"
"14435","0.65125","0.65125","0.65125","0.65125","0.65125","0.65125","0.60625","0.60625","0.60625"
"14436","0.6625","0.6625","0.6625","0.5725","0.5725","0.5725","0.32499999999999996","0.32499999999999996","0.32499999999999996"
"14437","0.7075","0.7075","0.7075","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875"
"14438","0","0","0","0.775","0.775","0.775","0.775","0.775","0.775"
"14439","0.7075","0.7075","0.7075","0.685","0.685","0.685","0.6625","0.6625","0.6625"
"14440","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"14441","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075"
"14442","0.83125","0.83125","0.83125","0.83125","0.83125","0.83125","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"14443","0.73","0.73","0.73","0.55","0.55","0.55","0.73","0.73","0.73"
"14444","0.49375","0.49375","0.49375","0.26874999999999993","0.26874999999999993","0.26874999999999993","0.5387500000000001","0.5387500000000001","0.5387500000000001"
"14445","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125"
"14446","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6625","0.6625","0.6625"
"14447","0.65125","0.65125","0.65125","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625"
"14448","0","0","0","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125"
"14449","0.78625","0.78625","0.78625","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.78625","0.78625","0.78625"
"14450","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875"
"14451","0.685","0.685","0.685","0.7975","0.7975","0.7975","0.73","0.73","0.73"
"14452","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075","0.62875","0.62875","0.62875"
"14453","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"14454","0","0","0","0","0","0","0.47124999999999995","0.47124999999999995","0.47124999999999995"
"14455","0","0","0","0","0","0","0.5275","0.5275","0.5275"
"14456","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"14457","0.80875","0.80875","0.80875","0.80875","0.80875","0.80875","0.80875","0.80875","0.80875"
"14458","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875"
"14459","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"14460","0.71875","0.71875","0.71875","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"14461","0.685","0.685","0.685","0.6625","0.6625","0.6625","0.685","0.685","0.685"
"14462","0.7075","0.7075","0.7075","0","0","0","0.685","0.685","0.685"
"14463","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625"
"14464","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.55","0.55","0.55","0.7075","0.7075","0.7075"
"14465","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125"
"14466","0.58375","0.58375","0.58375","0.58375","0.58375","0.58375","0.56125","0.56125","0.56125"
"14467","0.71875","0.71875","0.71875","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"14468","0.40375000000000005","0.40375000000000005","0.40375000000000005","0.58375","0.58375","0.58375","0.5725","0.5725","0.5725"
"14469","0","0","0","0.74125","0.74125","0.74125","0","0","0"
"14470","0.51625","0.51625","0.51625","0.58375","0.58375","0.58375","0.51625","0.51625","0.51625"
"14471","0.5725","0.5725","0.5725","0.595","0.595","0.595","0","0","0"
"14472","0.58375","0.58375","0.58375","0.55","0.55","0.55","0","0","0"
"14473","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999"
"14474","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.71875","0.71875","0.71875"
"14475","0","0","0","0.78625","0.78625","0.78625","0","0","0"
"14476","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"14477","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"14478","0.58375","0.58375","0.58375","0.58375","0.58375","0.58375","0.60625","0.60625","0.60625"
"14479","0.69625","0.69625","0.69625","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.69625","0.69625","0.69625"
"14480","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"14481","0.6625","0.6625","0.6625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625"
"14482","0","0","0","0.69625","0.69625","0.69625","0","0","0"
"14483","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.73","0.73","0.73"
"14484","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.65125","0.65125","0.65125","0.69625","0.69625","0.69625"
"14485","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.5725","0.5725","0.5725","0.5275","0.5275","0.5275"
"14486","0.71875","0.71875","0.71875","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"14487","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"14488","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73"
"14489","0","0","0","0","0","0","0","0","0"
"14490","0.73","0.73","0.73","0.73","0.73","0.73","0.7525","0.7525","0.7525"
"14491","0.7075","0.7075","0.7075","0.685","0.685","0.685","0.7075","0.7075","0.7075"
"14492","0.55","0.55","0.55","0.5275","0.5275","0.5275","0","0","0"
"14493","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.58375","0.58375","0.58375","0.65125","0.65125","0.65125"
"14494","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"14495","0","0","0","0.3025","0.3025","0.3025","0.5725","0.5725","0.5725"
"14496","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.60625","0.60625","0.60625","0.6625","0.6625","0.6625"
"14497","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625"
"14498","0","0","0","0.7075","0.7075","0.7075","0.69625","0.69625","0.69625"
"14499","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.65125","0.65125","0.65125","0.40375000000000005","0.40375000000000005","0.40375000000000005"
"14500","0.685","0.685","0.685","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"14501","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"14502","0.71875","0.71875","0.71875","0.69625","0.69625","0.69625","0.74125","0.74125","0.74125"
"14503","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"14504","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6737500000000001","0.6737500000000001","0.6737500000000001"
"14505","0.58375","0.58375","0.58375","0","0","0","0.62875","0.62875","0.62875"
"14506","0.65125","0.65125","0.65125","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625"
"14507","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.65125","0.65125","0.65125","0.65125","0.65125","0.65125"
"14508","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"14509","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.55","0.55","0.55"
"14510","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.71875","0.71875","0.71875"
"14511","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625"
"14512","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625"
"14513","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"14514","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.62875","0.62875","0.62875","0","0","0"
"14515","0.58375","0.58375","0.58375","0.65125","0.65125","0.65125","0","0","0"
"14516","0.73","0.73","0.73","0.69625","0.69625","0.69625","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"14517","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525"
"14518","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125"
"14519","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.74125","0.74125","0.74125"
"14520","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"14521","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.62875","0.62875","0.62875","0.62875","0.62875","0.62875"
"14522","0.7075","0.7075","0.7075","0.685","0.685","0.685","0.685","0.685","0.685"
"14523","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"14524","0.71875","0.71875","0.71875","0.78625","0.78625","0.78625","0.62875","0.62875","0.62875"
"14525","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7075","0.7075","0.7075","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"14526","0.6737500000000001","0.6737500000000001","0.6737500000000001","0","0","0","0.595","0.595","0.595"
"14527","0.56125","0.56125","0.56125","0.58375","0.58375","0.58375","0.65125","0.65125","0.65125"
"14528","0.65125","0.65125","0.65125","0.65125","0.65125","0.65125","0.62875","0.62875","0.62875"
"14529","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"14530","0.6625","0.6625","0.6625","0.60625","0.60625","0.60625","0.6625","0.6625","0.6625"
"14531","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.685","0.685","0.685"
"14532","0.69625","0.69625","0.69625","0.71875","0.71875","0.71875","0.69625","0.69625","0.69625"
"14533","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"14534","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.69625","0.69625","0.69625","0","0","0"
"14535","0.685","0.685","0.685","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125"
"14536","0.7075","0.7075","0.7075","0.685","0.685","0.685","0.685","0.685","0.685"
"14537","0.685","0.685","0.685","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7075","0.7075","0.7075"
"14538","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.7525","0.7525","0.7525","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"14539","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.55","0.55","0.55"
"14540","0.49375","0.49375","0.49375","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.62875","0.62875","0.62875"
"14541","0.62875","0.62875","0.62875","0.60625","0.60625","0.60625","0.62875","0.62875","0.62875"
"14542","0.73","0.73","0.73","0.7075","0.7075","0.7075","0.73","0.73","0.73"
"14543","0","0","0","0","0","0","0.29125","0.29125","0.29125"
"14544","0.62875","0.62875","0.62875","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.595","0.595","0.595"
"14545","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"14546","0.78625","0.78625","0.78625","0.7975","0.7975","0.7975","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"14547","0.7975","0.7975","0.7975","0.80875","0.80875","0.80875","0","0","0"
"14548","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"14549","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"14550","0.6625","0.6625","0.6625","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"14551","0.83125","0.83125","0.83125","0.83125","0.83125","0.83125","0.83125","0.83125","0.83125"
"14552","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.6737500000000001","0.6737500000000001","0.6737500000000001"
"14553","0.69625","0.69625","0.69625","0.6625","0.6625","0.6625","0.6737500000000001","0.6737500000000001","0.6737500000000001"
"14554","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82"
"14555","0.685","0.685","0.685","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625"
"14556","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"14557","0.5275","0.5275","0.5275","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"14558","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625"
"14560","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.65125","0.65125","0.65125"
"14561","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.685","0.685","0.685","0","0","0"
"14562","0.685","0.685","0.685","0.685","0.685","0.685","0","0","0"
"14563","0.62875","0.62875","0.62875","0.62875","0.62875","0.62875","0.62875","0.62875","0.62875"
"14564","0.65125","0.65125","0.65125","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6737500000000001","0.6737500000000001","0.6737500000000001"
"14565","0","0","0","0.73","0.73","0.73","0.685","0.685","0.685"
"14566","0","0","0","0","0","0","0","0","0"
"14567","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.71875","0.71875","0.71875"
"14568","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625"
"14569","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625"
"14570","0.71875","0.71875","0.71875","0","0","0","0.65125","0.65125","0.65125"
"14571","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685","0.6625","0.6625","0.6625"
"14572","0.7075","0.7075","0.7075","0.235","0.235","0.235","0.7075","0.7075","0.7075"
"14573","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.58375","0.58375","0.58375"
"14574","0.58375","0.58375","0.58375","0.58375","0.58375","0.58375","0","0","0"
"14575","0.595","0.595","0.595","0.7075","0.7075","0.7075","0.3025","0.3025","0.3025"
"14576","0.73","0.73","0.73","0.73","0.73","0.73","0.6625","0.6625","0.6625"
"14577","0.7525","0.7525","0.7525","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"14578","0","0","0","0","0","0","0","0","0"
"14579","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"14580","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.32499999999999996","0.32499999999999996","0.32499999999999996","0","0","0"
"14581","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"14582","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625"
"14583","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625"
"14584","0.73","0.73","0.73","0.775","0.775","0.775","0.775","0.775","0.775"
"14585","0","0","0","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625"
"14586","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.71875","0.71875","0.71875"
"14587","0.74125","0.74125","0.74125","0.78625","0.78625","0.78625","0.80875","0.80875","0.80875"
"14588","0","0","0","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"14589","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.69625","0.69625","0.69625","0.65125","0.65125","0.65125"
"14590","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625"
"14591","0.65125","0.65125","0.65125","0.65125","0.65125","0.65125","0.65125","0.65125","0.65125"
"14592","0.775","0.775","0.775","0.775","0.775","0.775","0.7525","0.7525","0.7525"
"14593","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.7075","0.7075","0.7075","0.685","0.685","0.685"
"14594","0.69625","0.69625","0.69625","0.65125","0.65125","0.65125","0.71875","0.71875","0.71875"
"14595","0","0","0","0.2237499999999999","0.2237499999999999","0.2237499999999999","0","0","0"
"14596","0.65125","0.65125","0.65125","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875"
"14597","0.49375","0.49375","0.49375","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.69625","0.69625","0.69625"
"14598","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"14599","0.73","0.73","0.73","0.73","0.73","0.73","0.685","0.685","0.685"
"14600","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"14601","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"14602","0.7075","0.7075","0.7075","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"14603","0.83125","0.83125","0.83125","0.83125","0.83125","0.83125","0.83125","0.83125","0.83125"
"14604","0.7075","0.7075","0.7075","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.7075","0.7075","0.7075"
"14605","0.82","0.82","0.82","0.7525","0.7525","0.7525","0.82","0.82","0.82"
"14606","0.71875","0.71875","0.71875","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.58375","0.58375","0.58375"
"14607","0.58375","0.58375","0.58375","0.6737500000000001","0.6737500000000001","0.6737500000000001","0","0","0"
"14608","0.78625","0.78625","0.78625","0.6737500000000001","0.6737500000000001","0.6737500000000001","0","0","0"
"14609","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"14610","0.80875","0.80875","0.80875","0.80875","0.80875","0.80875","0","0","0"
"14611","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"14612","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"14613","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685"
"14614","0.62875","0.62875","0.62875","0.62875","0.62875","0.62875","0.56125","0.56125","0.56125"
"14615","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"14616","0.33624999999999994","0.33624999999999994","0.33624999999999994","0.56125","0.56125","0.56125","0.5387500000000001","0.5387500000000001","0.5387500000000001"
"14617","0","0","0","0.62875","0.62875","0.62875","0.6737500000000001","0.6737500000000001","0.6737500000000001"
"14618","0","0","0","0","0","0","0.7525","0.7525","0.7525"
"14619","0.82","0.82","0.82","0.595","0.595","0.595","0.82","0.82","0.82"
"14620","0.7525","0.7525","0.7525","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"14621","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.5725","0.5725","0.5725"
"14622","0","0","0","0.595","0.595","0.595","0.55","0.55","0.55"
"14623","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.74125","0.74125","0.74125","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"14624","0","0","0","0.58375","0.58375","0.58375","0.51625","0.51625","0.51625"
"14625","0.5275","0.5275","0.5275","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.48250000000000004","0.48250000000000004","0.48250000000000004"
"14626","0.69625","0.69625","0.69625","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125"
"14627","0","0","0","0.60625","0.60625","0.60625","0","0","0"
"14628","0.6625","0.6625","0.6625","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6625","0.6625","0.6625"
"14629","0.80875","0.80875","0.80875","0.80875","0.80875","0.80875","0.80875","0.80875","0.80875"
"14630","0.65125","0.65125","0.65125","0.60625","0.60625","0.60625","0.47124999999999995","0.47124999999999995","0.47124999999999995"
"14631","0.685","0.685","0.685","0.6625","0.6625","0.6625","0.685","0.685","0.685"
"14632","0.685","0.685","0.685","0.7075","0.7075","0.7075","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"14633","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.58375","0.58375","0.58375"
"14634","0.74125","0.74125","0.74125","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875"
"14635","0.78625","0.78625","0.78625","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.78625","0.78625","0.78625"
"14636","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625"
"14637","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73"
"14638","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0.2799999999999999","0.2799999999999999","0.2799999999999999"
"14639","0.65125","0.65125","0.65125","0.65125","0.65125","0.65125","0.5387500000000001","0.5387500000000001","0.5387500000000001"
"14640","0.62875","0.62875","0.62875","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"14641","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"14642","0","0","0","0.55","0.55","0.55","0.5725","0.5725","0.5725"
"14643","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"14644","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"14645","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0","0","0"
"14646","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125"
"14647","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685"
"14648","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.69625","0.69625","0.69625"
"14649","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.6625","0.6625","0.6625"
"14650","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125"
"14651","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.7525","0.7525","0.7525"
"14652","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.685","0.685","0.685","0.65125","0.65125","0.65125"
"14653","0.58375","0.58375","0.58375","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"14654","0.73","0.73","0.73","0.5275","0.5275","0.5275","0","0","0"
"14655","0","0","0","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.62875","0.62875","0.62875"
"14656","0.73","0.73","0.73","0.7075","0.7075","0.7075","0.73","0.73","0.73"
"14657","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685"
"14658","0","0","0","0.65125","0.65125","0.65125","0","0","0"
"14659","0.6625","0.6625","0.6625","0.65125","0.65125","0.65125","0.6737500000000001","0.6737500000000001","0.6737500000000001"
"14660","0.7525","0.7525","0.7525","0.74125","0.74125","0.74125","0.7525","0.7525","0.7525"
"14661","0.56125","0.56125","0.56125","0","0","0","0.6625","0.6625","0.6625"
"14662","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125"
"14663","0.775","0.775","0.775","0.775","0.775","0.775","0.74125","0.74125","0.74125"
"14664","0.7075","0.7075","0.7075","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"14665","0","0","0","0.56125","0.56125","0.56125","0.62875","0.62875","0.62875"
"14666","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"14667","0","0","0","0","0","0","0","0","0"
"14668","0.65125","0.65125","0.65125","0.62875","0.62875","0.62875","0.595","0.595","0.595"
"14669","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625","0.69625"
"14670","0.73","0.73","0.73","0.6625","0.6625","0.6625","0.71875","0.71875","0.71875"
