"Step","breezy-sweep-4 - train/eps_reward","breezy-sweep-4 - train/eps_reward__MIN","breezy-sweep-4 - train/eps_reward__MAX","major-sweep-7 - train/eps_reward","major-sweep-7 - train/eps_reward__MIN","major-sweep-7 - train/eps_reward__MAX","twilight-sweep-4 - train/eps_reward","twilight-sweep-4 - train/eps_reward__MIN","twilight-sweep-4 - train/eps_reward__MAX","proud-sweep-1 - train/eps_reward","proud-sweep-1 - train/eps_reward__MIN","proud-sweep-1 - train/eps_reward__MAX","exalted-sweep-3 - train/eps_reward","exalted-sweep-3 - train/eps_reward__MIN","exalted-sweep-3 - train/eps_reward__MAX","proud-sweep-6 - train/eps_reward","proud-sweep-6 - train/eps_reward__MIN","proud-sweep-6 - train/eps_reward__MAX","tough-sweep-1 - train/eps_reward","tough-sweep-1 - train/eps_reward__MIN","tough-sweep-1 - train/eps_reward__MAX","warm-sweep-2 - train/eps_reward","warm-sweep-2 - train/eps_reward__MIN","warm-sweep-2 - train/eps_reward__MAX","sleek-sweep-8 - train/eps_reward","sleek-sweep-8 - train/eps_reward__MIN","sleek-sweep-8 - train/eps_reward__MAX"
"4360","0.73","0.73","0.73","0.73","0.73","0.73","0.6625","0.6625","0.6625","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4361","0.685","0.685","0.685","0.775","0.775","0.775","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.775","0.775","0.775","0.73","0.73","0.73","0.775","0.775","0.775"
"4362","0.73","0.73","0.73","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"4363","0.82","0.82","0.82","0.82","0.82","0.82","0.73","0.73","0.73","0.73","0.73","0.73","0.7075","0.7075","0.7075","0.73","0.73","0.73","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"4364","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.73","0.73","0.73"
"4365","0.775","0.775","0.775","0.7075","0.7075","0.7075","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.685","0.685","0.685","0.865","0.865","0.865","0.865","0.865","0.865","0.775","0.775","0.775"
"4366","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075"
"4367","0.775","0.775","0.775","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73","0.73","0.73","0.73","0.7075","0.7075","0.7075","0.685","0.685","0.685","0.775","0.775","0.775","0.7075","0.7075","0.7075","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"4368","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.82","0.82","0.82"
"4369","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4370","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"4371","0.775","0.775","0.775","0.775","0.775","0.775","0.82","0.82","0.82","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.73","0.73","0.73","0.775","0.775","0.775","0.7525","0.7525","0.7525"
"4372","0.82","0.82","0.82","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"4373","0.73","0.73","0.73","0.73","0.73","0.73","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"4374","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"4375","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4376","0.775","0.775","0.775","0.7075","0.7075","0.7075","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"4377","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975"
"4378","0.775","0.775","0.775","0.775","0.775","0.775","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.775","0.775","0.775","0.5725","0.5725","0.5725","0.82","0.82","0.82","0.73","0.73","0.73","0.82","0.82","0.82"
"4379","0.775","0.775","0.775","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685","0.55","0.55","0.55"
"4380","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"4381","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.73","0.73","0.73","0.73","0.73","0.73","0.685","0.685","0.685"
"4382","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0","0","0","0.5275","0.5275","0.5275","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4383","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"4384","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.73","0.73","0.73","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425"
"4385","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.775","0.775","0.775"
"4386","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.685","0.685","0.685","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4387","0.7975","0.7975","0.7975","0.685","0.685","0.685","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0","0","0"
"4388","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.73","0.73","0.73","0.685","0.685","0.685","0.685","0.685","0.685","0.6625","0.6625","0.6625"
"4389","0.91","0.91","0.91","0.91","0.91","0.91","0.82","0.82","0.82","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4390","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4391","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"4392","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4393","0.82","0.82","0.82","0.7075","0.7075","0.7075","0.775","0.775","0.775","0.685","0.685","0.685","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0","0","0"
"4394","0.685","0.685","0.685","0.685","0.685","0.685","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.4375","0.4375","0.4375","0.7075","0.7075","0.7075","0.685","0.685","0.685"
"4395","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4396","0.685","0.685","0.685","0.73","0.73","0.73","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4397","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4398","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.73","0.73","0.73","0.82","0.82","0.82","0.82","0.82","0.82","0.685","0.685","0.685"
"4399","0.7075","0.7075","0.7075","0.685","0.685","0.685","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"4400","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.595","0.595","0.595","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"4401","0.7975","0.7975","0.7975","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525","0.5725","0.5725","0.5725"
"4402","0.73","0.73","0.73","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.775","0.775","0.775","0.55","0.55","0.55","0.775","0.775","0.775","0.73","0.73","0.73","0.73","0.73","0.73","0.685","0.685","0.685","0.73","0.73","0.73"
"4403","0.685","0.685","0.685","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.73","0.73","0.73","0.7525","0.7525","0.7525"
"4404","0.7075","0.7075","0.7075","0.4375","0.4375","0.4375","0.73","0.73","0.73","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.865","0.865","0.865"
"4405","0.82","0.82","0.82","0.82","0.82","0.82","0.55","0.55","0.55","0.7075","0.7075","0.7075","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"4406","0.685","0.685","0.685","0.6625","0.6625","0.6625","0.82","0.82","0.82","0.775","0.775","0.775","0.82","0.82","0.82","0.7525","0.7525","0.7525","0.82","0.82","0.82","0.82","0.82","0.82","0","0","0"
"4407","0.82","0.82","0.82","0.82","0.82","0.82","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"4408","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4409","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4410","0.775","0.775","0.775","0.775","0.775","0.775","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.775","0.775","0.775","0.73","0.73","0.73","0.7975","0.7975","0.7975","0.775","0.775","0.775","0.82","0.82","0.82"
"4411","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"4412","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4413","0.8425","0.8425","0.8425","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4414","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"4415","0.865","0.865","0.865","0.73","0.73","0.73","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"4416","0.82","0.82","0.82","0.7075","0.7075","0.7075","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"4417","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4418","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4419","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.82","0.82","0.82"
"4420","0.5725","0.5725","0.5725","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4421","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.685","0.685","0.685","0.685","0.685","0.685","0","0","0"
"4422","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7075","0.7075","0.7075","0.5275","0.5275","0.5275","0.7075","0.7075","0.7075","0.685","0.685","0.685"
"4423","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625"
"4424","0.595","0.595","0.595","0.82","0.82","0.82","0.73","0.73","0.73","0.7075","0.7075","0.7075","0.73","0.73","0.73","0.73","0.73","0.73","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"4425","0.775","0.775","0.775","0.775","0.775","0.775","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.685","0.685","0.685","0.685","0.685","0.685","0.73","0.73","0.73","0.73","0.73","0.73"
"4426","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.73","0.73","0.73","0.73","0.73","0.73","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685"
"4427","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82","0.7975","0.7975","0.7975"
"4428","0.73","0.73","0.73","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.595","0.595","0.595","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775","0.685","0.685","0.685","0.685","0.685","0.685","0","0","0"
"4429","0.775","0.775","0.775","0.775","0.775","0.775","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73"
"4430","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4431","0.8425","0.8425","0.8425","0.73","0.73","0.73","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0","0","0"
"4432","0.82","0.82","0.82","0.82","0.82","0.82","0.865","0.865","0.865","0.865","0.865","0.865","0.82","0.82","0.82","0.775","0.775","0.775","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"4433","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6625","0.6625","0.6625","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.5725","0.5725","0.5725"
"4434","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975"
"4435","0.685","0.685","0.685","0.6625","0.6625","0.6625","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.73","0.73","0.73","0.775","0.775","0.775","0.7075","0.7075","0.7075","0.82","0.82","0.82"
"4436","0.8425","0.8425","0.8425","0.73","0.73","0.73","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.55","0.55","0.55"
"4437","0.865","0.865","0.865","0.7525","0.7525","0.7525","0.865","0.865","0.865","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82","0","0","0","0","0","0"
"4438","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0","0","0","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.775","0.775","0.775"
"4439","0.865","0.865","0.865","0.865","0.865","0.865","0.73","0.73","0.73","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.775","0.775","0.775","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4440","0.73","0.73","0.73","0.6625","0.6625","0.6625","0.73","0.73","0.73","0.685","0.685","0.685","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0","0","0"
"4441","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.6625","0.6625","0.6625","0.8425","0.8425","0.8425"
"4442","0.775","0.775","0.775","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"4443","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.5725","0.5725","0.5725","0.5725","0.5725","0.5725","0.6625","0.6625","0.6625","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.7975","0.7975","0.7975"
"4444","0.775","0.775","0.775","0.775","0.775","0.775","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4445","0.775","0.775","0.775","0.775","0.775","0.775","0.7075","0.7075","0.7075","0.685","0.685","0.685","0.73","0.73","0.73","0.6625","0.6625","0.6625","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625"
"4446","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4447","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.3025","0.3025","0.3025"
"4448","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4449","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4450","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"4451","0.82","0.82","0.82","0.82","0.82","0.82","0.73","0.73","0.73","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4452","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0","0","0","0.775","0.775","0.775","0.7975","0.7975","0.7975"
"4453","0.865","0.865","0.865","0.73","0.73","0.73","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.34750000000000003","0.34750000000000003","0.34750000000000003"
"4454","0.7525","0.7525","0.7525","0.685","0.685","0.685","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.73","0.73","0.73","0.6625","0.6625","0.6625","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4455","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775","0.7075","0.7075","0.7075","0.775","0.775","0.775","0.73","0.73","0.73","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"4456","0.685","0.685","0.685","0.685","0.685","0.685","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"4457","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.8875","0.8875","0.8875","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"4458","0.865","0.865","0.865","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4459","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.775","0.775","0.775"
"4460","0.685","0.685","0.685","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625","0.685","0.685","0.685","0.685","0.685","0.685","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"4461","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4462","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.7525","0.7525","0.7525","0.5725","0.5725","0.5725","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4463","0.6625","0.6625","0.6625","0","0","0","0.775","0.775","0.775","0","0","0","0.775","0.775","0.775","0.685","0.685","0.685","0.6625","0.6625","0.6625","0.685","0.685","0.685","0.685","0.685","0.685"
